10,1.170607,-0.246254,-1.352507,-2.369317,-0.305596,-1.594865,0.373479,1.029952,1.68197,1.539295,0.661773,-0.404155,0.554804,0.278173,0.213137,1.237162,3.567926,1.559539,0.439985,-0.054076,0.312897,1.427704,0.438852,-0.918097,0.200529,-0.735946,1.033002,0.359803,-0.067999
11,-0.168411,0.528951,0.938844,-0.666654,0.415766,0.082902,-0.521139,-0.458459,0.464581,0.354073,0.595112,-0.11034,-0.500604,-0.129792,-0.231145,-0.002969,0.931976,0.62007,-0.472399,-0.057439,-0.445602,-0.946463,1.574401,1.669462,0.812236,0.337509,0.16633,-0.710491,-0.68566
12,0.320243,-1.506632,-1.401168,-0.443857,-0.381358,0.896502,-0.138158,0.848028,0.280107,0.309456,-0.703351,-1.4028,-1.334807,-1.174618,-0.87217,-1.207514,4.473582,4.402149,1.645095,0.032797,2.304181,-0.218238,1.934789,2.150802,-0.553887,-0.150924,-1.366087,-0.873712,-0.610461
13,-0.348831,-0.036002,0.670316,-0.301304,-0.000644,0.099317,1.154452,-1.118209,0.298926,0.467397,-0.634768,0.761995,-0.322004,-0.842209,-0.760446,-0.03113,1.004182,0.777809,-0.669449,0.71713,-0.019573,-1.137722,2.162298,2.302283,-0.272295,0.087564,-1.32236,-0.802506,-0.618322
14,-0.813587,0.480236,0.396853,-0.84053,-0.250353,2.127152,1.169599,-0.942691,-0.976077,-0.989452,-0.893772,0.216378,-0.298104,-0.204905,0.014142,2.270745,-0.745945,-1.237239,-1.279794,0.618207,-0.974029,1.590612,-0.686548,-1.04839,-0.891219,-1.025509,-0.810051,5.184758,1.421777
15,-0.182638,-0.248795,1.034917,-0.235852,1.031463,1.858341,-3.29333,-2.705601,-0.463944,-0.030395,-0.155666,0.238947,0.468462,-0.629412,-0.556102,1.879864,-0.401385,0.724333,0.71588,0.756083,0.450997,-0.25007,-0.651055,0.347036,0.74645,0.29415,-0.967615,0.646915,0.495983
16,-0.364969,0.130759,-0.979429,0.63726,-1.122621,0.057079,1.914875,0.255395,-1.091671,-0.453322,-0.781381,0.622361,0.738241,-0.241928,0.000331,0.287002,-0.308824,0.980389,1.427939,-0.235107,1.29221,-0.46007,-0.847529,0.285393,0.14227,1.898708,-0.284845,0.211665,3.00524
17,0.51058,-2.147835,1.025566,-1.602165,-1.729427,0.975385,0.047101,-1.70757,-0.684657,-0.887297,-0.739264,-0.766631,-1.988273,-2.585651,-2.478489,-1.373013,0.126053,-0.93937,0.912236,1.080314,2.180155,-1.419567,-0.645599,-1.590751,-0.483777,-0.136478,0.207475,0.447366,1.088179
18,-0.29322,-0.321797,0.570778,0.200308,-0.480574,0.550611,0.223954,-0.650946,-0.342808,-0.167989,-0.211913,0.364305,0.913199,0.734644,0.357251,-0.470594,-0.303374,0.629865,0.179917,0.08408,1.061294,0.173546,-0.584879,0.057464,0.453504,-0.286002,0.099115,-0.149901,0.051309
19,-0.469867,-1.164638,0.355255,-0.305824,-1.457465,-0.709127,-1.76241,-1.290911,-0.552741,-0.364389,-0.756974,-0.589608,-1.135847,-0.610322,-0.738172,-0.286634,-0.442978,0.586099,0.205627,-0.729722,0.503166,0.086896,-0.529967,0.115322,-0.595941,0.710135,-0.573637,-0.211768,1.354098
20,0.039721,-0.176358,0.461363,-0.910318,-0.94873,0.057739,-2.553978,0.385915,-0.106018,-0.337402,-0.457669,-0.445896,-0.230594,-0.079596,-0.082245,0.590584,-0.111721,-0.950552,0.190495,0.399904,2.929461,-0.470246,-0.702212,-1.701551,-0.36505,3.220879,-0.671405,0.013443,1.073681
21,0.261841,-0.9301,0.135137,-0.652575,0.277425,-0.013952,-0.057846,0.620991,-0.36717,-0.176382,0.736991,-0.271456,-0.748163,-1.033618,-1.172366,0.362531,0.053527,0.791624,0.382542,-0.272939,0.755092,-0.206672,-0.543461,0.009268,1.9289,0.085713,-0.781916,2.459978,1.210535
22,-0.579869,-0.700363,0.5875,0.190436,-0.778032,0.101447,-0.050601,-0.077129,-0.745133,-0.339756,-0.705429,-0.451742,-0.244712,0.68195,-0.123588,0.105076,-0.457523,0.555185,0.202894,-0.7513,0.479381,1.07878,-0.839727,0.433654,-0.101063,0.862443,-0.638806,0.132777,0.116867
23,-0.37143,0.680462,1.141912,-0.07324,-0.661321,-0.485826,0.19929,0.013959,-0.389277,-0.056537,-0.609311,0.513184,0.198541,-0.116862,0.056493,1.916329,-0.581659,0.734269,0.290494,0.131159,0.366601,-0.515812,-0.598021,0.029722,-0.341908,-0.301489,-0.937846,0.936576,1.376957
24,-0.355735,-0.357522,1.556737,-0.315409,-0.686661,-0.300032,-0.423867,-1.415257,-0.51425,-0.138768,-0.608607,0.098906,-0.623747,-0.16613,-0.590807,0.38962,-0.577612,0.676151,0.524033,-0.15468,0.198849,-0.945943,-0.818841,0.413709,-0.275313,0.014378,-1.305181,0.019989,-0.046593
25,-0.511917,0.137678,0.090534,0.586497,-0.567788,-0.224945,1.126844,-1.402581,-0.319483,-0.011437,-0.710657,0.237316,1.060302,-0.259883,0.491522,2.117967,-0.315836,0.67448,0.294216,0.066705,0.908476,-0.589792,-0.470538,0.176005,-0.356745,0.000596,-1.11498,1.822037,0.825123
26,0.567454,-0.018775,0.584802,-1.71528,0.25704,0.27147,0.70691,0.255524,1.088227,1.199565,0.726692,0.202373,0.380104,-0.543494,0.937811,0.624233,0.00364,0.812233,0.26429,0.449506,0.902793,-0.85099,-0.445018,-0.11481,0.167807,-0.117337,1.979461,-0.516127,-0.472495
27,2.021175,1.170578,-0.560945,-1.086076,1.138943,0.074505,-0.117629,0.188689,2.415728,2.731762,2.329782,2.075664,1.783655,1.16246,0.306774,-0.330921,0.572831,0.343971,1.202353,-0.416139,1.05017,-0.397017,0.946141,0.702772,-0.72288,0.423329,1.022018,-0.276288,-1.056659
28,-0.303359,4.54293,-1.1816,2.848345,-1.214839,-0.618964,0.64936,0.556033,-1.151416,-0.452959,-0.897163,5.34026,0.178178,-0.91348,-0.529288,-1.018886,-0.883264,2.142736,1.799218,2.667003,1.790537,-0.486409,-0.850697,0.608414,-0.182807,-0.462275,0.821635,-0.103605,0.083369
29,3.354509,2.352447,0.131287,-1.464572,0.514416,-0.125673,-0.092346,0.432368,8.617715,8.610597,2.059031,2.308024,1.25851,1.523358,0.344957,0.294403,1.046616,0.280869,-0.314879,-0.863113,-0.67569,-0.582404,1.139271,0.125719,-2.525,-0.986265,-1.239534,-0.762512,-0.75089
30,-0.985644,-0.65659,0.326136,0.422961,-0.016128,0.909182,-1.648931,-0.185596,-0.272648,-0.784297,-0.914925,-0.656094,-0.731091,-1.179172,-1.43367,-1.305896,-0.401345,-0.931132,-1.43699,0.364595,-1.524316,-0.871099,0.53571,-0.452634,-1.176419,-1.170628,-1.189871,-1.399127,-0.918081
31,0.935591,0.746263,1.041137,-1.294486,0.301857,0.250023,0.168098,-0.135496,2.515304,2.036664,1.734678,0.325963,-0.383363,-0.231733,-0.115788,0.459565,0.188442,-0.625477,-0.499514,-0.252762,-1.384926,-1.071837,0.477219,-0.621518,-0.476343,-1.294052,-0.460497,-1.149477,-0.681758
32,-1.042816,-0.558171,-0.160917,0.577645,-0.260001,-0.597351,-2.592839,-0.927639,-0.813101,-1.134473,-0.946314,-0.890901,-0.673741,-0.592603,-0.750385,-0.141366,-0.631987,-1.118142,-1.624806,0.249418,-1.342926,-0.765236,-0.662143,-1.334515,-1.65167,-1.628429,-0.563752,0.051394,-0.864131
33,0.154434,0.263772,0.550972,-0.149746,-0.385696,1.134003,-1.512288,-0.268065,1.806699,1.044039,1.081279,0.211075,-0.442726,-1.140854,-1.120499,-0.948496,0.021912,-0.867946,-0.680413,-0.19055,-1.742318,-1.143314,0.006597,-0.997312,-0.253166,-1.703676,-0.852697,-0.879787,-0.577447
34,0.402823,-1.048004,-0.195513,-0.889745,-0.249052,-1.14192,-2.865793,-2.062962,-0.39555,-0.209467,-0.390545,-0.317955,-0.35997,-0.058956,-0.369374,-1.730221,-0.138207,0.286022,1.984193,-0.869839,1.515135,2.24869,-0.344229,0.175836,0.846483,0.82174,4.952606,0.316405,1.172594
35,-0.941674,3.129064,-1.019739,1.727933,0.097627,-0.257614,-1.437202,-0.518768,-1.185461,-0.606614,-0.901477,3.789064,0.424048,-0.860987,-0.811632,0.612535,-0.93832,0.30748,-0.072646,2.064499,0.873953,-0.463954,-0.91834,0.549596,-0.01537,0.432236,-0.222544,1.184829,0.885226
36,-0.244419,1.574136,-2.27506,1.522599,0.183226,0.109945,-0.460528,-0.880365,-0.994652,-0.378577,-0.11275,2.113734,1.773031,1.353745,2.050468,1.955862,-0.782248,0.26462,1.569493,0.50163,1.168436,1.029384,-0.832863,0.469589,1.600277,0.534094,0.656442,1.053641,0.799259
37,-0.486493,-0.273506,1.29057,-0.579015,-0.095397,-0.408814,-0.526082,-0.676057,-0.025382,-0.049353,-0.38073,0.023311,-0.692139,-0.077416,0.011763,1.058413,-0.420298,-0.422699,-0.924282,-1.054514,-0.915009,0.087576,-0.661263,0.007234,-0.534602,-0.116391,0.285149,0.477933,1.524878
38,0.196031,-1.033884,-1.442366,-1.876785,-2.784083,0.454322,-0.494878,2.095093,-0.031777,-0.508987,-0.673001,-1.291175,-1.307369,-0.621646,-0.253173,0.073161,-0.028336,-0.985316,-0.434628,0.408031,0.158086,0.47569,-0.126987,-1.035394,-0.561259,-0.563485,1.183636,1.100739,2.287255
39,-0.38279,-1.267999,-0.186318,-0.054285,-1.300158,2.097039,-0.25144,-1.830248,-0.176726,-0.585362,-0.764343,-1.133322,-1.270628,-2.006868,-2.372394,-2.744188,0.060739,-0.863388,-0.282806,0.39486,0.499368,-0.27994,0.6822,-0.103001,-0.374164,-0.539835,0.436566,0.179282,1.233779
40,0.041949,-0.654613,0.3476,-0.907685,0.590085,-0.330312,-0.96302,-0.907248,0.024741,0.307766,-0.56102,0.307472,1.009986,0.365953,-0.174202,1.309983,-0.166416,1.496437,1.188409,1.880384,2.209834,0.069584,-0.384474,0.003844,-0.553981,0.509816,0.834455,1.84213,1.730779
41,0.183613,-1.364017,0.539343,-2.343884,-0.166438,-2.711357,-1.976471,-1.569029,-0.490437,-0.286204,-0.612271,-0.388112,-0.938125,-0.72158,-0.920595,-0.263757,-0.154836,1.098325,0.875902,1.458071,1.525674,0.194786,-0.67769,0.199623,-0.514664,0.758032,0.691106,1.612049,3.143604
42,-0.164664,-1.084011,-2.164294,1.107123,0.273795,-0.160229,0.698801,-0.048201,-0.426428,-0.365416,-0.060649,-0.469145,0.059818,-0.578663,1.035116,-0.579314,-0.516305,0.791878,1.36923,-0.481714,1.675926,-0.796834,-0.18536,0.111876,1.743235,1.514723,-0.305867,-0.273949,-0.097594
43,-0.797269,-0.352015,-2.640916,1.042835,0.111991,-1.093032,1.127717,0.927652,-0.240613,-0.728451,-0.575738,-0.910751,0.262041,-0.192674,0.16069,0.035036,-0.331864,-0.958365,-1.020947,-0.290594,0.074535,-0.540467,-0.201435,-1.312875,-0.614262,-1.406165,-0.399352,0.032732,-0.815507
44,-0.770232,-0.462012,-2.702024,0.755206,0.360564,-0.598292,-0.611172,-3.144013,0.032171,-0.517863,-0.33583,-0.811091,-0.246611,-0.023019,0.832343,0.175538,-0.167177,-0.864803,-0.886002,0.037841,-0.870063,-0.375857,0.146751,-0.984769,-0.196586,-1.085775,0.056249,-0.583947,0.054414
45,-0.893232,-0.841424,-0.975061,1.16122,0.75371,-1.117848,-0.364483,-1.868434,-0.938134,-1.228718,-0.927061,-1.251202,-1.440499,-1.035598,-0.875929,-1.337595,-0.41577,-1.298613,-1.310322,0.266233,-1.382669,-0.633297,-0.675284,-1.614369,-0.765307,-1.138679,-0.002898,-0.873293,-0.687341
46,-0.457902,-0.46653,0.382004,-0.372972,-1.349277,-1.095666,0.038433,0.806002,-0.494213,-0.806998,-0.736251,-1.076354,-0.871889,1.59056,0.459923,0.079106,-0.495469,-1.187217,-0.790419,0.399344,-0.622597,1.551896,-0.700628,-1.628325,-0.518335,-0.254581,1.341631,-0.189283,-0.327864
47,-0.326726,-0.710529,0.182224,-0.464855,-0.753904,0.087546,0.142874,0.107721,-0.432397,-0.757672,-0.744229,-1.009732,-0.947745,0.581996,0.717631,0.089131,-0.376542,-1.107215,-0.520669,-0.053235,0.165704,2.287143,-0.329387,-1.53617,-0.567387,-0.399009,1.877085,0.0449,-0.003994
48,-0.846991,-0.780848,-0.324383,0.014011,1.6022,-0.563612,-0.573292,-0.846446,-0.557918,-0.866226,-0.898979,-1.156708,-1.026804,-0.3382,-0.141031,-1.210944,-0.235136,-0.977219,-1.25342,0.237368,-0.921466,4.428505,0.117711,-1.10444,-1.977835,-1.45515,0.837179,0.810293,0.175217
49,-0.164254,-1.438996,-1.41376,0.353875,1.609195,0.960258,1.619655,2.436395,-0.864137,-0.461291,-0.661034,-0.798175,-0.196625,2.475553,0.969919,1.128274,-0.5246,1.81953,1.732371,1.876461,3.517129,2.511883,-0.589103,0.326809,-0.019849,0.777931,2.986605,2.753253,4.660141
50,-0.133342,0.683427,0.360146,0.730315,-0.262343,-1.171393,-0.975308,0.039867,-0.815537,-0.378396,-0.579938,2.221008,-0.382143,-0.352473,0.067317,-0.282254,-0.499556,1.813415,1.684826,4.026422,2.573203,0.557898,-0.640964,0.382746,0.805331,1.008284,1.29844,1.323802,1.837725
51,-0.314326,0.606189,-0.233665,-0.444623,-1.187391,-0.5851,-0.38527,-1.062513,-0.343966,-0.587535,-0.191663,-0.005785,-0.443767,0.419962,0.034836,2.12118,-0.729436,-1.004764,-0.079162,-0.830606,0.749637,0.635839,-0.822244,-1.521762,0.629216,-0.383325,0.00736,0.91142,1.10913
52,0.095673,-0.062266,1.179028,-1.171003,-0.729052,0.555119,0.176338,1.139276,0.380962,0.351537,0.038902,-0.522035,-0.744051,-0.486461,-0.260256,0.059995,-0.382713,-0.621684,-1.158346,-1.274778,-1.429688,-0.852068,-0.670063,-0.36596,0.16762,-0.414649,-1.441944,-0.724614,0.126665
53,0.109269,-0.166897,0.977581,-1.068751,-0.475445,-1.195918,0.665276,0.572663,0.004704,0.200358,-0.635776,-0.222237,-0.418611,1.324564,1.700522,1.304399,0.610737,0.318068,0.494911,-0.549811,0.033268,0.705516,0.037983,0.228835,-0.610654,1.091814,-0.101354,-0.044444,-0.799513
54,-0.175161,-0.374748,1.01873,0.397132,0.056207,-0.18506,-0.153545,-0.460527,0.304955,0.301366,0.567397,-0.132774,0.323337,1.199844,0.852183,1.313677,-0.305939,0.403618,0.255241,-0.85975,0.195595,0.659107,0.309081,0.502925,1.166147,0.087591,0.691794,-0.05621,-0.152741
55,-0.091745,-0.622418,1.367135,-0.763224,0.530058,-0.366418,0.699745,-0.023654,0.623782,0.455262,-0.492774,-0.642633,-0.071787,2.689783,1.204418,-0.13932,0.361022,0.087546,-0.171287,-0.963437,-0.608126,1.261348,0.40418,0.035316,-0.738992,0.552349,-0.468288,-0.581031,-0.755391
56,3.112324,-0.998725,1.284028,-0.954539,0.269658,-0.438059,0.387315,0.430585,-0.476673,-0.160201,1.101099,-0.440729,-1.36063,-1.038761,-1.331299,-1.663357,0.016222,1.779841,3.289596,1.738586,1.6719,0.148128,-0.463029,0.320142,1.990705,1.14653,-0.814467,-0.487498,-0.330912
57,-0.339682,-0.132585,-0.498057,-0.302854,0.074887,0.443778,1.944977,0.853337,-0.237507,-0.13744,-0.626475,-0.601029,-0.140155,-0.699091,0.221446,0.429202,-0.408678,-0.183401,-0.343955,-1.158761,-0.387659,-0.695081,-0.47488,0.039214,-0.589596,1.096208,-1.391067,-0.608665,-0.272533
58,0.129607,0.119039,1.576747,-1.320771,-0.914438,-0.385629,0.881474,1.875958,0.250142,0.282468,-0.437292,-0.172067,-0.812546,0.437466,0.069487,0.014445,-0.324211,-0.333978,-0.856756,-1.369497,-1.009498,-0.854987,-0.463616,-0.167582,-0.923973,-0.059682,-1.17664,-0.875318,-0.032464
59,-1.092248,-0.760656,0.43711,0.64725,1.110219,1.109448,1.682625,0.449858,-0.856281,-1.084361,-1.016125,-0.252557,-0.139676,-0.64347,-0.279697,-0.553981,-0.589072,-1.210119,-1.793506,0.524609,-1.275882,-0.329009,-0.794495,-1.619115,-2.446492,-2.221377,-0.46434,-0.764642,-0.345254
60,-0.863028,0.033046,-1.402219,1.194997,-0.481417,0.551267,-0.164355,1.702728,-0.118747,-0.418183,-0.788436,-0.701913,0.336824,2.648724,2.02449,1.24478,0.03826,-0.731552,-1.482898,-0.049592,-1.153308,1.274304,0.964562,-0.364039,-1.524793,-1.750094,0.344228,0.572095,-0.367244
61,-0.481253,0.401021,1.096636,0.576305,0.271652,-1.740196,-0.965406,-0.480638,-0.755974,-0.316995,-0.733543,1.338476,-0.714107,-0.659742,-0.910317,-0.443673,-0.55918,0.46437,0.029145,-0.053795,0.117845,-0.04687,-0.680916,0.43727,-0.15727,0.666888,-1.188428,-0.834853,-0.833481
62,0.086721,0.062558,-0.245025,-1.171182,0.260346,0.345426,0.621774,0.748248,1.698657,1.685885,0.082983,-0.458812,1.488385,3.254556,1.371524,0.163721,0.473218,-0.329647,-0.609566,-0.933172,0.000712,0.948343,0.99237,0.307655,-0.875978,0.030722,1.792853,-0.529691,0.144269
63,1.884,-0.004514,0.347765,-1.418083,0.271394,0.264188,0.571109,0.870132,0.439489,0.563273,2.169962,-0.230531,0.151239,0.098309,-0.922738,-0.10584,-0.083031,0.428049,0.988023,-0.819397,0.502404,-0.502479,-0.627002,-0.047798,0.915038,-0.531815,-1.050556,-0.967228,0.143101
64,-0.43369,-0.105192,1.469503,-0.169321,-0.57761,-0.735488,0.201922,-0.330694,-0.380081,-0.062092,-0.6367,-0.442089,0.125475,0.969258,1.169241,-0.485156,-0.551086,-0.546438,-1.021796,-1.258524,-1.146511,0.715179,-0.857327,-0.007456,-0.394786,-0.368523,-0.836359,-0.431933,-0.588713
65,0.722629,0.468234,0.426997,-0.032538,0.336176,0.222715,0.445748,0.19506,0.068225,0.092046,2.076153,-0.058131,0.869431,0.21671,0.273522,0.154189,-0.366364,-0.395154,0.197196,-1.168849,-0.510686,-0.431504,-0.669946,0.07402,0.586913,-0.450671,-0.050706,-0.500974,0.160861
66,-0.554684,-1.361475,-0.792107,0.549602,1.040638,0.381631,-0.378458,0.031173,-0.7483,-0.538028,-0.773508,-0.877169,-1.017663,-0.312147,-0.430921,0.069803,-0.518389,-0.218929,0.529067,-0.880208,0.049896,1.257506,-0.808692,0.389921,-0.107316,1.703152,-0.114508,0.317907,-0.312084
67,-0.703176,-0.412167,0.328508,-0.179243,-2.2885,-0.210083,1.676638,-1.398068,-0.422713,-0.409006,-0.801863,-0.88016,-0.070204,-0.44599,-0.319069,0.18578,-0.733804,-1.109961,-1.487283,0.318636,-1.391204,-0.108572,-0.71154,-0.651973,-1.10774,-1.15468,-0.325589,-0.098298,-0.284924
68,-0.789921,1.831549,0.554678,0.167744,0.682574,-0.240319,0.07978,-0.287926,0.447407,0.240749,-0.385853,1.431066,1.415291,0.10557,-0.597708,-0.65779,-0.778522,-0.997715,-1.606477,-0.127497,-1.489428,-1.117319,-0.602069,-0.659488,-1.673661,-1.416329,-1.354433,0.69019,-0.698165
69,-1.123596,0.549143,-1.579158,2.354751,-0.159343,-1.21429,0.926917,0.203224,-1.00257,-0.996576,-1.042401,-0.13998,1.470797,-0.352888,-0.90643,-0.861065,-0.838586,-1.036329,-1.639322,-0.201479,-1.404793,-0.825423,-0.490661,-0.430768,-1.336671,-1.702457,-0.579507,-1.244599,-0.195339
70,-1.072943,1.778598,-0.037051,1.22862,0.800754,-0.58767,-0.818266,-0.474303,-0.709688,-0.737084,-0.869669,0.845476,2.037663,0.023051,0.099243,-0.028374,-0.752516,-0.977729,-1.5688,0.04793,-1.361781,-0.943122,-0.548506,-0.433424,-1.377574,-1.347351,-1.156297,-0.550814,-0.316442
71,0.526915,2.447477,0.136452,0.623722,0.857676,0.841222,1.144402,-0.08489,-0.255291,0.070733,1.705305,3.983218,2.055509,1.481379,1.756638,1.190913,-0.557056,0.7294,0.956924,3.215142,1.149696,0.758817,-0.59057,0.332629,0.430238,0.661018,1.508268,0.2964,0.830251
72,2.01346,1.613249,-1.309448,-0.37515,-0.11609,1.112317,-1.968496,-0.749679,2.760987,2.542003,1.642087,1.21611,3.649476,3.060073,4.203777,5.051581,0.881008,-0.267593,1.526611,1.091804,-1.206114,1.228937,0.377076,-0.78317,0.291977,-1.500357,1.394869,3.581403,0.001461
73,-0.346048,-0.577516,0.689009,-0.711358,-0.313329,-0.319024,-0.619962,-0.135988,-0.270821,-0.569845,-0.768144,-0.898379,-0.380242,-0.341024,0.112064,0.183361,-0.705715,-1.249865,-1.403976,-0.231184,-1.11591,-1.046202,-0.516943,-1.664882,-1.028671,-1.46851,-0.334623,-0.500713,-0.227313
74,-0.795315,-0.617335,-1.66909,0.517031,-1.418853,-2.210095,-2.802728,-2.482058,-0.133607,-0.772283,-0.745531,-0.943654,-0.124499,1.057931,1.215832,2.40286,-0.075858,-1.00901,-1.018322,0.282486,-0.473903,-0.252437,0.32099,-1.153201,-0.515784,-1.76329,0.079479,1.130538,0.627967
75,-0.461273,-0.520752,1.561767,0.202587,-1.209777,-0.368117,-0.423556,0.08709,0.801131,0.499879,-0.493068,-0.407418,0.874465,2.230764,2.053919,0.531892,-0.344606,-1.049776,-1.609566,0.138726,-1.245305,2.17207,0.818717,-0.595301,-1.487716,-1.482097,1.664532,-0.029763,0.494018
76,0.983717,2.987579,-0.612252,1.173227,1.688209,1.27172,0.108585,-0.399809,-0.762734,-0.926843,2.643228,2.973425,2.670311,0.856616,0.692088,0.287628,-0.882022,-1.370688,0.664074,0.559078,-1.401334,-1.07799,-0.861727,-1.634032,0.109019,-1.317744,-0.86739,-0.857146,-0.767411
77,-0.144522,0.40328,0.301003,1.016161,1.083528,1.319256,-0.622762,-0.262434,0.372983,0.205732,-0.599233,1.278109,1.67511,-0.928133,-0.258304,-0.86973,0.521301,2.747166,2.18864,3.474079,2.596658,-0.507497,2.169279,1.524479,-0.146134,1.851162,-0.642601,0.37527,0.779747
78,-0.049618,0.407517,0.962361,-0.227251,0.418477,-0.29553,-0.942331,-0.749472,0.548384,0.317003,0.052424,-0.447799,-0.700868,-0.72621,-0.009022,1.846168,0.337902,-0.005931,0.092379,-0.144592,-0.984801,-1.030132,2.256282,1.633358,1.524412,-0.056236,-0.892724,1.160878,-0.156515
79,0.445265,-0.341142,1.464442,-1.032785,-0.305931,0.088755,-0.399779,-0.487269,0.181809,0.395672,0.108797,0.957917,-0.66346,0.244784,0.087475,-0.925666,0.202907,1.80263,1.404978,2.864008,1.786658,0.251368,-0.293072,0.219512,0.107961,0.214715,-0.284147,-0.207159,0.289854
80,-0.902082,0.185122,-1.042867,1.376834,0.144174,0.015918,-0.240302,1.341545,0.145755,-0.068974,-0.773865,0.130313,1.713774,0.083068,0.320876,-0.477273,1.144386,0.354218,-0.729085,0.622971,-1.085331,-0.472818,2.111375,1.44046,-0.628757,-0.324907,-0.486738,-0.71784,-0.341822
81,-0.702254,1.298931,-0.448788,1.115745,-0.194412,1.043345,-0.084875,-0.132264,-0.641233,-0.888686,-0.715161,1.166755,1.179645,-0.175875,-0.150166,-0.037352,-0.768184,-1.286384,0.083808,-0.273219,-0.727568,-0.955709,-0.696228,-1.344742,-0.095589,-1.439453,-0.984842,-0.508621,-0.888571
82,-0.794939,0.678626,0.925812,0.345083,-0.010851,0.347328,-1.104691,-0.837484,0.076386,-0.153379,-0.324251,0.103937,-0.477077,-0.227497,-0.06068,-0.293879,-0.653825,-0.79471,-1.281107,-0.151878,-1.4416,-0.920269,-0.584762,-0.304204,-0.770004,-0.572469,-0.884225,-1.325738,-0.852808
83,-1.011239,-0.023576,0.297664,1.322626,0.12165,-0.042459,0.13632,-0.32868,-0.914565,-1.166894,-1.063208,-0.155616,-0.487304,-0.504872,-0.101133,-1.245255,-0.827968,-1.335896,-1.907929,0.424565,-1.610503,-0.035705,-0.83826,-1.650078,-2.461982,-2.259792,-0.375185,-1.137065,-0.42739
84,-0.41633,-0.572715,1.360466,0.233521,-0.251562,0.831086,0.531604,-0.006268,-0.628809,-0.368434,-0.819184,-0.456773,-1.256676,-0.768909,-0.942497,-0.887686,-0.752917,0.117978,-0.277031,-1.417698,-0.889769,-1.084546,-0.516298,0.269968,-0.366605,0.898314,-0.224551,-1.067378,-0.816647
